transect	resp	date	coef	mode	d.chenal	d.mer	alt	surf	p.roc	p.moul	p.huit	p.bala	p.alg 	p.encr	p.eau	s.flaq	d.flaq	Bitret	Gibcin	Gibsp.	Gibtum	Litlit	Litobt	Litrud	Litsax	Monlin	Nasinc	Naspyg	Nasret	Oceeri	Patsp.	Rispar	Thalap	sp	haut	larg	peri	pred	coul	text	epizo	masse
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Gibsp. 	5.6	10.5	4.2	non	sombre	lisse	non	0.4
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Gibsp. 	9.1	12.8	4.5	oui	sombre	lisse	non	0.84
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Gibsp. 	7.3	12	4.8	non	sombre	lisse	non	0.72
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Gibsp. 	6.3	10.3	4.1	non	sombre	lisse	non	0.4
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Gibsp. 	5.1	9.9	4.3	non	sombre	lisse	non	0.32
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Litlit	13.4	12	5.3	non	sombre	lisse	oui	0.98
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Litlit	12.3	10.6	4.9	non	sombre	lisse	non	0.64
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Litlit	12.2	9.2	4.5	non	sombre	lisse	non	0.74
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Litlit	11.9	10.3	4.7	oui	sombre	lisse	non	0.66
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.2	100	20	5	100	0	10	0	NA	NA	0	28	23	0	18	0	0	0	0	0	0	0	0	9	0	1	Litlit	9.3	7.8	3.1	non	clair	lisse	non	0.32
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Monlin	11.8	18	8.4	oui	clair	lisse	oui	2.48
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Monlin	14.8	12	6.1	non	clair	lisse	oui	1.36
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Monlin	10.8	15.8	7.2	oui	sombre	lisse	oui	1.56
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Monlin	13.8	14.1	6	non	clair	lisse	non	1.14
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Monlin	17.9	16.5	9.6	non	sombre	lisse	oui	2.52
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Gibsp.	7.9	12.7	5.4	oui	sombre	lisse	oui	0.86
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Gibsp.	8.5	12.1	4.9	non	sombre	lisse	non	1.06
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Gibsp.	8.6	12.7	4.5	non	sombre	lisse	non	1
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Gibsp.	7.6	12.1	5.3	oui	sombre	lisse	oui	0.7
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Gibsp.	12.5	12.4	4.2	non	sombre	lisse	oui	0.68
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Litlit	13.9	11.5	5.1	non	sombre	lisse	non	0.92
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Litlit	15.1	10.4	5.2	non	sombre	lisse	non	1.16
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Litlit	10.4	9.2	3.6	non	sombre	lisse	non	0.44
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Litlit	10.9	8	4.1	non	sombre	lisse	non	0.46
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Litlit	12.2	9.2	5	non	sombre	lisse	non	0.68
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Thalap	24.5	14.9	5.9	non	clair	rugueux	oui	2.44
b10	laura.bellec	21septembre2017	99	b 	10	70	2.4	0.22	100	20	0	100	0	0	20	NA	NA	0	0	52	0	6	0	0	0	5	0	0	0	0	0	0	0	Thalap	16	10	3	non	clair	rugueux	non	0.54
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Litlit	10.8	8	3.6	non	sombre	lisse	non	0.47
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Litlit	13.1	9.8	5	non	sombre	lisse	non	0.83
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Litlit	10.8	7.6	4	non	sombre	lisse	non	0.44
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Litlit	12	8.8	5	non	sombre	lisse	non	0.66
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Litlit	13.1	10.2	5.1	non	sombre	lisse	non	0.93
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Monlin	17.1	14.9	6.8	non	sombre	lisse	oui	1.97
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Monlin	17	15.1	6.8	non	sombre	lisse	non	1.94
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Monlin	17.2	17	7	non	sombre	lisse	oui	2.32
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Monlin	16.2	14.3	6.7	non	sombre	lisse	oui	1.98
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Monlin	18.6	15.6	6.6	non	sombre	lisse	oui	2.43
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Gibsp.	11.2	10.5	3.2	non	sombre	lisse	non	0.58
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Gibsp.	8.6	7.6	2.5	non	sombre	lisse	non	0.2
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Gibsp.	8.5	7.7	2.1	non	sombre	lisse	non	0.19
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Gibsp.	11.9	10.9	3.4	non	sombre	lisse	non	0.79
b10	laura.bellec	21septembre2017	99	b	10	65	2.2	0.24	100	40	40	100	0	0	0	NA	NA	0	0	14	0	7	0	0	0	6	0	0	0	0	13	0	0	Gibsp.	10	9.6	3.3	non	sombre	lisse	non	0.4
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Gibsp. 	12	11	4.9	non	sombre	lisse	non	0.76
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Gibsp. 	8.5	7.7	3.3	non	sombre	lisse	non	0.2
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Gibsp. 	10.5	9.7	4	non	sombre	lisse	non	0.45
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Gibsp. 	8.6	7.5	2.8	non	sombre	lisse	non	0.25
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Gibsp. 	9.5	9	3.7	non	sombre	lisse	non	0.35
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Litlit	5.9	4.1	NA	non	sombre	lisse	non	NA
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Litlit	8	6.1	1.7	non	sombre	lisse	non	0.23
b10	laura.bellec	21septembre2017	99	b 	10	65	2	0.2	100	0	5	75	0	0	60	NA	NA	0	0	9	0	2	0	0	1	0	0	0	0	0	5	0	0	Litsax	6.5	4.5	NA	non	clair	lisse	non	0.08
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Thalap	14.9	9.9	5.9	non	rayure	rugueux	non	0.78
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Monlin	15.5	13.7	7.6	non	sombre	lisse	non	1.48
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Monlin	15.3	13.6	9.4	non	sombre	lisse	non	1.75
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Monlin	12.4	9.7	7.1	non	sombre	lisse	non	0.9
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Monlin	18.2	16.3	7.6	non	sombre	lisse	non	2.64
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Monlin	14.5	11.9	8.6	non	clair	lisse	non	1.42
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	0.5	NA	NA	non	sombre	lisse	non	NA
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	10.7	8.1	6	non	sombre	lisse	non	0.59
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	11.3	9.1	5	non	sombre	lisse	non	0.62
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	1.4	8.9	5.8	non	sombre	lisse	non	0.64
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	10.9	8.1	6.3	non	sombre	lisse	non	0.55
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	9.6	7.9	4.5	non	sombre	lisse	non	0.49
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	9.3	7.6	3.9	non	sombre	lisse	non	0.35
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	9.4	6.9	4.9	non	sombre	lisse	non	0.3
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	9.7	6.8	4.5	non	sombre	lisse	non	0.3
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Litlit	6.7	5.5	3.4	non	sombre	lisse	non	0.15
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	9.4	9.8	3.3	non	sombre	lisse	non	0.3
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	11.2	10.3	6.7	non	sombre	lisse	non	0.54
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	10.2	9.4	3.6	non	sombre	lisse	non	0.49
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	9.6	8.6	3	non	sombre	lisse	non	0.29
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	10	8.4	5.1	non	sombre	lisse	non	0.32
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	11.9	11	3.5	non	sombre	lisse	non	0.66
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	8.8	7.7	4.9	non	sombre	lisse	non	0.23
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	9	8	2.8	non	sombre	lisse	non	0.17
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	7.3	6.4	3.4	non	sombre	lisse	non	0.11
b10	laura.bellec	21septembre2017	99	b 	10	65	2.3	0.2	100	20	5	100	0	0	0	NA	NA	0	0	23	0	10	0	0	0	6	0	0	0	0	21	0	1	Gibsp. 	9.8	6.5	3.1	non	sombre	lisse	non	0.15
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Monlin	10.7	18.3	8	oui	sombre	lisse	oui	2.12
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Monlin	8.7	14.4	6.7	oui	sombre	lisse	non	1.02
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Monlin	11.7	17.5	9.3	non	sombre	lisse	oui	2.54
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Monlin	11.3	16.7	7.3	non	sombre	lisse	oui	2.1
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Litlit	13	12.2	5.5	non	sombre	lisse	non	1.02
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Litlit	11.4	8.6	4.5	non	sombre	lisse	non	0.62
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Litlit	11.8	9.8	4.2	non	sombre	lisse	non	0.54
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Litlit	5	4	1.2	non	sombre	lisse	non	0.05
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	7.1	11.6	5.1	oui	sombre	lisse	oui	0.72
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	7.7	12.2	6.8	non	sombre	lisse	oui	0.8
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	7.2	11.7	4.8	non	sombre	lisse	oui	0.68
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	6.3	11.3	5	non	sombre	lisse	non	0.54
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	8.9	12.6	5.5	oui	sombre	lisse	non	0.98
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	4.7	9.1	4.3	non	sombre	lisse	non	0.25
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	5.4	10.4	4.6	oui	sombre	lisse	oui	0.34
b10	laura.bellec	21septembre2017	99	b	10	60	1.9	0.2	100	0	40	100	0	0	0	NA	NA	0	4	21	0	0	0	0	0	1	0	0	0	0	13	0	0	Gibsp. 	5.6	9.8	4.3	non	sombre	lisse	non	0.38
